player_id,name,position,team,games,proj_pass_yd,proj_pass_yd_sd,proj_pass_td,proj_pass_td_sd,proj_pass_int,proj_pass_int_sd,proj_rush_yd,proj_rush_yd_sd,proj_rush_td,proj_rush_td_sd,proj_rec_yd,proj_rec_yd_sd,proj_rec,proj_rec_sd,proj_rec_td,proj_rec_td_sd,proj_fum_lost,proj_fum_lost_sd,fp_mean,fp_std,fp_p10,fp_p25,fp_p50,fp_p75,fp_p90,weekly_fp_mean_avg,weekly_fp_std_avg,cv_fp,weekly_cv_fp,UncertaintyPercentile,pos_baseline_cv_pass_yd,pos_baseline_cv_rush_yd,pos_baseline_cv_rec_yd,player_cv_shrunk_pass_yd,player_cv_shrunk_rush_yd,player_cv_shrunk_rec_yd,overdisp_used_pass_td,overdisp_used_rush_td,overdisp_used_rec_td,overdisp_used_rec,overdisp_used_pass_int,overdisp_used_fum_lost,vif_from_projection_error,variance_source,variance_outlier_flag,variance_outlier_z,p40_used_pass_cmp_40,p40_used_rush_40,p40_used_rec_40,p50_td_used_pass_td_50,p50_td_used_rush_td_50,p50_td_used_rec_td_50,expected_pass_300_399,expected_pass_400_499,expected_pass_500_plus,expected_rec_300_bonus,expected_td_50_pass,expected_td_50_rush,expected_td_50_rec,expected_40_pass_cmp,expected_40_rush,expected_40_rec,league,samples,seed,projection_source,validation_passed,simulation_version,fp_mean_comp,fp_std_comp,fp_p10_comp,fp_p25_comp,fp_p50_comp,fp_p75_comp,fp_p90_comp,cv_fp_comp,weekly_cv_fp_comp,fp_delta,fp_ratio,comp_attempts_overdispersion,comp_completion_alpha_prior,comp_td_zero_inflation,comp_season_factor_vol
15721,Rachaad White,RB,TB,17,0.0,0.0,0,0.0,0,0.0,438.812783036728,86.8501944696451,3,0.433804133757755,283.697213176827,53.7196279936404,38,7.16261706581872,2,0.861304057840799,2,0.567653829479034,137.28,1.01,136.25,136.25,137.25,138.25,138.25,8.08,5.79,0.007,0.717,27,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.7965,0.23166,YAHOO_AUCTION,50000,171,FFA,True,0.2.0,150.35,18.5,127.36,137.38,149.43,162.36,174.47,0.123,0.584,13.07,1.095,0.15,25.0,0.05,0.08
16178,Keaton Mitchell,RB,BAL,17,0.0,0.0,0,0.0,0,0.0,278.128867853086,141.453825112409,1,0.881178779273706,82.543710715638,35.3125873601433,11,4.70834498135244,0,0.435305662678081,0,0.0836490308146954,53.63,0.75,53.07,53.07,53.07,54.07,55.07,3.15,2.63,0.014,0.832,61,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.49856,0.06584,YAHOO_AUCTION,50000,172,FFA,True,0.2.0,60.22,7.95,50.67,54.53,59.5,65.14,70.76,0.132,0.734,6.58,1.123,0.15,25.0,0.05,0.08
16593,Blake Corum,RB,LAR,17,0.0,0.0,0,0.0,0,0.0,317.248383188186,107.647133600787,2,1.00891445118101,84.0213101098069,54.7966685926308,11,7.30622247901744,0,0.380242203973754,0,0.309400434247398,63.77,0.8,63.13,63.13,63.13,64.13,65.13,3.75,3.19,0.012,0.851,68,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.57548,0.06506,YAHOO_AUCTION,50000,173,FFA,True,0.2.0,71.01,10.17,58.63,63.67,70.15,77.38,84.59,0.143,0.734,7.24,1.114,0.15,25.0,0.05,0.08
13404,Austin Ekeler,RB,WAS,17,0.0,0.0,0,0.0,0,0.0,460.150488451344,71.7278459710042,4,1.12219035017527,393.092745172283,44.7625444604784,52,5.96833926139712,1,0.854227962836798,2,0.272065616610438,164.47,1.07,163.32,163.32,164.32,165.32,166.32,9.67,6.8,0.007,0.703,19,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.8345,0.31464,YAHOO_AUCTION,50000,174,FFA,True,0.2.0,180.12,20.54,154.44,165.74,179.15,193.48,206.91,0.114,0.544,15.64,1.095,0.15,25.0,0.05,0.08
13138,Kareem Hunt,RB,KC,17,0.0,0.0,0,0.0,0,0.0,364.496569481257,80.3946912399704,4,1.0681757771827,145.028443771299,26.1747181780671,19,3.4899624237422797,1,0.579009962816383,0,0.0155196263195692,100.73,0.88,99.95,99.95,100.95,100.95,101.95,5.93,4.61,0.009,0.778,49,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.661,0.11306,YAHOO_AUCTION,50000,175,FFA,True,0.2.0,109.6,15.74,90.16,98.48,108.62,119.56,130.37,0.144,0.671,8.87,1.088,0.15,25.0,0.05,0.08
17066,Kyle Monangai,RB,CHI,17,0.0,0.0,0,0.0,0,0.0,247.878802747792,175.43432582773,2,1.45691459500661,52.1521099116781,45.398486272023,7,6.0531315029364,0,0.398183522762418,0,0.0171648174329506,49.49,0.7,49.0,49.0,49.0,50.0,50.0,2.91,2.77,0.014,0.951,94,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.44802,0.04248,YAHOO_AUCTION,50000,176,FFA,True,0.2.0,54.81,9.56,43.22,47.91,53.88,60.73,67.55,0.174,0.854,5.32,1.107,0.15,25.0,0.05,0.08
16604,MarShawn Lloyd,RB,GB,17,0.0,0.0,0,0.0,0,0.0,280.572127118644,162.194071604564,2,1.51071116768749,82.3830677966102,45.0514297166854,11,6.006857295558053,1,0.491031374350764,0,0.288819723076838,65.87,0.76,65.3,65.3,65.3,66.3,67.3,3.87,3.35,0.012,0.864,72,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.50908,0.06584,YAHOO_AUCTION,50000,177,FFA,True,0.2.0,72.21,11.79,57.88,63.77,71.27,79.54,87.89,0.163,0.78,6.34,1.096,0.15,25.0,0.05,0.08
16174,Chris Rodriguez,RB,WAS,17,0.0,0.0,0,0.0,0,0.0,305.087353275275,117.376194475395,3,1.26129524510454,39.3970238546005,28.2439137169052,5,3.765855162254027,0,0.202417271740241,0,0.270303564971411,58.03,0.76,57.45,57.45,57.45,58.45,59.45,3.41,3.36,0.013,0.985,100,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.55096,0.02916,YAHOO_AUCTION,50000,178,FFA,True,0.2.0,64.04,11.43,50.1,55.86,63.11,71.21,79.16,0.179,0.837,6.01,1.104,0.15,25.0,0.05,0.08
16432,Emanuel Wilson,RB,GB,17,0.0,0.0,0,0.0,0,0.0,287.808940677966,116.348026124947,2,1.41784761264244,56.0516610169492,32.6541200269857,7,4.353882670264761,0,0.382126017982112,0,0.330622005073168,53.95,0.75,53.39,53.39,53.39,54.39,55.39,3.17,2.93,0.014,0.924,91,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.5245,0.04082,YAHOO_AUCTION,50000,179,FFA,True,0.2.0,60.05,9.7,48.31,53.01,59.19,66.05,72.93,0.161,0.805,6.1,1.113,0.15,25.0,0.05,0.08
16165,Tyjae Spears,RB,TEN,17,0.0,0.0,0,0.0,0,0.0,344.971033699356,104.560011149082,3,0.563528170241147,228.091291177584,72.5157909651639,30,9.66877212868852,1,0.533131792062465,0,0.310128010347687,112.11,0.89,111.31,111.31,112.31,112.31,113.31,6.59,4.78,0.008,0.726,31,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.62314,0.18032,YAHOO_AUCTION,50000,180,FFA,True,0.2.0,122.44,15.75,102.98,111.35,121.58,132.58,143.08,0.129,0.619,10.33,1.092,0.15,25.0,0.05,0.08
16171,Kendre Miller,RB,NO,17,0.0,0.0,0,0.0,0,0.0,353.023082165846,100.596446780566,3,1.86949198760112,102.219522907989,26.0674647146112,14,3.4756619619481604,0,0.237965565248013,1,0.269518257986578,76.25,0.85,75.52,75.52,76.52,76.52,77.52,4.49,3.83,0.011,0.854,69,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.6378,0.08424,YAHOO_AUCTION,50000,181,FFA,True,0.2.0,84.29,12.52,68.99,75.48,83.42,92.11,100.83,0.149,0.722,8.05,1.106,0.15,25.0,0.05,0.08
14852,Antonio Gibson,RB,NE,17,0.0,0.0,0,0.0,0,0.0,286.030073855244,148.918852897826,1,0.294301018891099,161.947434761201,63.4077133333214,22,8.454361777776187,1,0.50999158921884,0,0.0,79.45,0.8,78.8,78.8,78.8,79.8,80.8,4.67,3.55,0.01,0.759,43,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.518,0.1314,YAHOO_AUCTION,50000,182,FFA,True,0.2.0,87.68,11.42,73.69,79.52,86.83,94.92,102.82,0.13,0.672,8.23,1.104,0.15,25.0,0.05,0.08
15714,Zamir White,RB,LVR,17,0.0,0.0,0,0.0,0,0.0,256.77996031746,143.754622555737,1,0.639730002478521,68.6003373015873,46.6763168942152,9,6.223508919228693,0,0.373860923065437,1,0.323164561720213,46.06,0.72,45.54,45.54,45.54,46.54,46.54,2.71,2.49,0.016,0.919,90,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.46766,0.0551,YAHOO_AUCTION,50000,183,FFA,True,0.2.0,52.0,7.89,42.5,46.4,51.29,56.83,62.43,0.152,0.821,5.94,1.129,0.15,25.0,0.05,0.08
15730,Tyler Goodson,RB,IND,17,0.0,0.0,0,0.0,0,0.0,160.608465608466,181.26696560342,1,1.23516373107707,34.0229276895944,29.9213418107222,5,3.989512241429627,0,0.478495296012403,0,0.0,30.78,0.56,30.46,30.46,30.46,31.46,31.46,1.81,1.89,0.018,1.041,106,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.2872,0.02962,YAHOO_AUCTION,50000,184,FFA,True,0.2.0,34.21,6.83,26.25,29.13,33.36,38.3,43.39,0.2,1.005,3.43,1.112,0.15,25.0,0.05,0.08
12447,Raheem Mostert,RB,LVR,17,0.0,0.0,0,0.0,0,0.0,277.900287769784,85.7750660504783,2,1.37120462090445,127.141484286255,53.9813198115088,17,7.197509308201173,0,0.468125757135423,2,0.190894114419869,66.11,0.78,65.5,65.5,65.5,66.5,67.5,3.89,3.36,0.012,0.865,73,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.50232,0.1026,YAHOO_AUCTION,50000,185,FFA,True,0.2.0,73.54,11.17,59.77,65.68,72.75,80.64,88.29,0.152,0.766,7.43,1.112,0.15,25.0,0.05,0.08
16595,Audric Estime,RB,FA,17,0.0,0.0,0,0.0,0,0.0,440.0,0.0,3,0.0,68.0,0.0,9,0.0,0,0.0,0,0.0,78.65,0.92,77.8,77.8,78.8,78.8,79.8,4.63,4.03,0.012,0.872,75,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.79558,0.05428,YAHOO_AUCTION,50000,186,FFA,True,0.2.0,87.63,12.12,72.7,78.96,86.75,95.31,103.74,0.138,0.688,8.98,1.114,0.15,25.0,0.05,0.08
15271,Khalil Herbert,RB,FA,17,0.0,0.0,0,0.0,0,0.0,390.761533742331,65.5205143447455,3,0.820243866176395,84.5663190184049,16.5604408153889,11,2.208058775385187,0,0.445477272147525,0,0.0,77.31,0.88,76.53,76.53,77.53,77.53,78.53,4.55,3.87,0.011,0.85,65,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.71128,0.0649,YAHOO_AUCTION,50000,187,FFA,True,0.2.0,85.74,12.2,70.73,77.1,84.83,93.41,101.96,0.142,0.7,8.43,1.109,0.15,25.0,0.05,0.08
17058,Tahj Brooks,RB,CIN,17,0.0,0.0,0,0.0,0,0.0,239.312355932203,149.874263030317,2,1.21493139676475,88.6848220338983,78.59213785537,12,10.478951714049334,0,0.75359672166894,1,0.576028988014033,55.3,0.71,54.8,54.8,54.8,55.8,55.8,3.25,2.96,0.013,0.91,86,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.42954,0.07184,YAHOO_AUCTION,50000,188,FFA,True,0.2.0,61.26,10.31,48.61,53.89,60.39,67.75,75.01,0.168,0.832,5.96,1.108,0.15,25.0,0.05,0.08
16601,Will Shipley,RB,PHI,17,0.0,0.0,0,0.0,0,0.0,238.10923892465,100.196698219721,2,0.657950368086952,94.947943960621,48.8465204121189,13,6.51286938828252,0,0.603588360623146,0,0.0155196263195692,58.81,0.71,58.31,58.31,58.31,59.31,59.31,3.46,2.95,0.012,0.854,70,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.42912,0.08,YAHOO_AUCTION,50000,189,FFA,True,0.2.0,64.85,10.23,52.41,57.51,63.98,71.23,78.54,0.158,0.785,6.04,1.103,0.15,25.0,0.05,0.08
14079,Miles Sanders,RB,DAL,17,0.0,0.0,0,0.0,0,0.0,311.264084745763,104.672803599086,2,0.779502932677195,81.0951355932203,42.5432256085784,11,5.672430081143787,0,0.43929122770979,1,0.288014494007017,60.86,0.79,60.24,60.24,60.24,61.24,62.24,3.58,3.19,0.013,0.89,79,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.56164,0.06604,YAHOO_AUCTION,50000,190,FFA,True,0.2.0,68.0,10.36,55.4,60.62,67.07,74.53,81.76,0.152,0.769,7.13,1.117,0.15,25.0,0.05,0.08
17060,DJ Giddens,RB,IND,17,0.0,0.0,0,0.0,0,0.0,198.08843619841,138.232265001097,1,1.06102083614413,64.4921923513821,40.4022876454138,9,5.3869716860551735,0,0.235381425128451,0,0.0,41.67,0.64,41.26,41.26,41.26,42.26,42.26,2.45,2.19,0.015,0.893,82,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.3553,0.05364,YAHOO_AUCTION,50000,191,FFA,True,0.2.0,46.47,7.43,37.61,41.07,45.69,50.97,56.43,0.16,0.85,4.8,1.115,0.15,25.0,0.05,0.08
17053,Woody Marks,RB,HOU,17,0.0,0.0,0,0.0,0,0.0,229.062302158273,125.659460576321,1,0.927428929795712,116.125694812571,83.2534008310418,15,11.100453444138907,1,0.602622166194633,0,0.0155196263195692,62.02,0.71,61.52,61.52,61.52,62.52,62.52,3.65,2.99,0.011,0.819,56,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.41112,0.09182,YAHOO_AUCTION,50000,192,FFA,True,0.2.0,68.32,10.4,55.64,60.91,67.48,74.76,82.15,0.152,0.771,6.3,1.102,0.15,25.0,0.05,0.08
16390,Jaleel McLaughlin,RB,DEN,17,0.0,0.0,0,0.0,0,0.0,228.507668650794,130.966051979503,1,0.467876646133811,87.1959325396825,87.8532391754854,12,11.713765223398052,1,0.929054154172585,1,0.162126404701091,54.06,0.7,53.57,53.57,53.57,54.57,54.57,3.18,2.87,0.013,0.902,84,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.41636,0.07182,YAHOO_AUCTION,50000,193,FFA,True,0.2.0,59.77,10.26,47.28,52.44,58.92,66.19,73.37,0.172,0.843,5.71,1.106,0.15,25.0,0.05,0.08
15263,Elijah Mitchell,RB,KC,17,0.0,0.0,0,0.0,0,0.0,213.111276031806,127.69400837086,2,1.10100565236262,55.2073381294964,22.6180877922636,7,3.0157450389684803,0,0.367099642139787,0,0.219586035041858,46.26,0.65,45.83,45.83,45.83,46.83,46.83,2.72,2.65,0.014,0.973,98,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.38424,0.04102,YAHOO_AUCTION,50000,194,FFA,True,0.2.0,51.02,9.51,39.47,44.16,50.08,56.88,63.77,0.186,0.903,4.76,1.103,0.15,25.0,0.05,0.08
14080,Devin Singletary,RB,NYG,17,0.0,0.0,0,0.0,0,0.0,287.936423728814,102.322834295775,2,0.936901634727775,79.1576779661017,29.6370026749579,11,3.951600356661053,0,0.168416754082621,1,0.108853182464146,58.3,0.76,57.71,57.71,57.71,58.71,59.71,3.43,3.09,0.013,0.901,83,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.52324,0.06548,YAHOO_AUCTION,50000,195,FFA,True,0.2.0,64.94,10.31,52.44,57.57,64.08,71.33,78.56,0.159,0.791,6.64,1.114,0.15,25.0,0.05,0.08
17049,Brashard Smith,RB,KC,17,0.0,0.0,0,0.0,0,0.0,169.744203045685,136.907148051686,1,0.994088052615206,82.1110253807107,77.7219360866312,11,10.362924811550828,0,0.693383322440048,0,0.0,42.56,0.61,42.19,42.19,42.19,43.19,43.19,2.5,2.19,0.014,0.874,78,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.30802,0.06528,YAHOO_AUCTION,50000,196,FFA,True,0.2.0,47.18,7.6,38.03,41.68,46.38,51.91,57.32,0.161,0.864,4.62,1.109,0.15,25.0,0.05,0.08
16688,Isaac Guerendo,RB,SF,17,0.0,0.0,0,0.0,0,0.0,263.206603559258,74.1558882420937,2,0.789254498249144,79.3545323741007,61.6066672686876,11,8.214222302491681,0,0.242779406593805,0,0.270303564971411,57.8,0.74,57.26,57.26,57.26,58.26,59.26,3.4,2.96,0.013,0.87,76,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.47716,0.0661,YAHOO_AUCTION,50000,197,FFA,True,0.2.0,63.96,10.01,51.74,56.75,63.12,70.19,77.27,0.156,0.781,6.16,1.107,0.15,25.0,0.05,0.08
17064,Jarquez Hunter,RB,LAR,17,0.0,0.0,0,0.0,0,0.0,247.055154639175,138.722764763534,2,1.09669821976488,83.8051546391753,71.7696349352406,11,9.56928465803208,1,0.607193121342898,1,0.36909252010356,60.6,0.72,60.09,60.09,60.09,61.09,61.09,3.56,3.27,0.012,0.917,87,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.44846,0.06584,YAHOO_AUCTION,50000,198,FFA,True,0.2.0,66.47,11.87,51.88,57.93,65.59,73.9,82.32,0.179,0.847,5.86,1.097,0.15,25.0,0.05,0.08
15717,Dameon Pierce,RB,HOU,17,0.0,0.0,0,0.0,0,0.0,234.265974576271,102.723263607198,1,0.667972554549366,48.6623898305085,17.0770102000468,6,2.2769346933395735,0,0.158524347950774,1,0.661244010146336,38.76,0.69,38.29,38.29,38.29,39.29,39.29,2.28,2.28,0.018,1.001,101,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.43446,0.03626,YAHOO_AUCTION,50000,199,FFA,True,0.2.0,43.88,7.44,35.0,38.62,43.15,48.43,53.81,0.17,0.903,5.12,1.132,0.15,25.0,0.05,0.08
14095,Ty Johnson,RB,BUF,17,0.0,0.0,0,0.0,0,0.0,218.142186440678,80.9236307365768,1,0.195933696834215,183.730050847458,55.1682740317495,24,7.355769870899933,2,0.959249328394632,0,0.0162450682758638,82.72,0.73,82.19,82.19,82.19,83.19,84.19,4.87,3.8,0.009,0.78,50,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.397,0.1405,YAHOO_AUCTION,50000,200,FFA,True,0.2.0,90.06,13.19,73.7,80.72,89.21,98.48,107.38,0.147,0.715,7.34,1.089,0.15,25.0,0.05,0.08
16175,Roschon Johnson,RB,CHI,17,0.0,0.0,0,0.0,0,0.0,269.725542372881,71.807820184554,4,1.94151702776075,108.207847457627,33.9443508958369,14,4.525913452778253,0,0.469625250584953,0,0.0162450682758638,76.37,0.76,75.79,75.79,75.79,76.79,77.79,4.49,3.89,0.01,0.866,71,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.48772,0.08622,YAHOO_AUCTION,50000,201,FFA,True,0.2.0,83.04,13.81,66.08,73.25,82.06,91.73,101.14,0.166,0.767,6.67,1.087,0.15,25.0,0.05,0.08
17056,Trevor Etienne,RB,CAR,17,0.0,0.0,0,0.0,0,0.0,170.060353287537,139.575813713358,1,1.18021841084872,73.5078508341511,72.8256035791011,10,9.710080477213479,0,0.40503882101717,0,0.315165747673268,40.72,0.6,40.36,40.36,40.36,41.36,41.36,2.4,2.14,0.015,0.894,81,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.30546,0.05928,YAHOO_AUCTION,50000,202,FFA,True,0.2.0,45.17,7.47,36.27,39.75,44.39,49.73,55.14,0.165,0.879,4.45,1.109,0.15,25.0,0.05,0.08
15965,Julius Chestnut,RB,TEN,17,0.0,0.0,0,0.0,0,0.0,186.59155317521,139.335572590014,1,0.576788640849603,72.6379188982403,66.6029129701348,10,8.880388396017972,0,0.447576634601774,1,0.200053538309531,40.32,0.63,39.92,39.92,39.92,40.92,40.92,2.37,2.24,0.016,0.945,92,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.33752,0.05906,YAHOO_AUCTION,50000,203,FFA,True,0.2.0,45.14,7.81,35.75,39.55,44.42,50.0,55.43,0.173,0.908,4.82,1.12,0.15,25.0,0.05,0.08
17055,Jordan James,RB,SF,17,0.0,0.0,0,0.0,0,0.0,161.669330669331,149.006057366131,1,0.574472060389462,40.955044955045,47.8284786069585,5,6.3771304809278,0,0.0,0,0.0,31.58,0.56,31.26,31.26,31.26,32.26,32.26,1.86,1.9,0.018,1.023,105,0.0,0.9059738800984651,1.2927714550122147,0.0,0.9059738800984651,1.2927714550122147,0.4999999999999997,1.0,1.0,1.0,0.15,0.2,0.25,baseline,0,0.0,0.0,0.008,0.006,0.0,0.03,0.02,0,0,0,0,0,0,0,0.0,0.28954,0.02866,YAHOO_AUCTION,50000,204,FFA,True,0.2.0,35.17,6.86,27.17,30.08,34.32,39.27,44.39,0.195,1.005,3.59,1.114,0.15,25.0,0.05,0.08
