player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,birthdate,draft_year,injury_status,injury_details,season_year,week
Isaiah Davis,NYJ,RB,16752,weighted,NA,NA,NA,NA,NA,NA,153.7431356,50.50302008,0.693084746,0.752156261,0,0,NA,NA,NA,NA,47.32008475,19.54312162,0.123179273,0.21792664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/21/02,2024,Q,Ankle,2025,0
Carson Steele,KC,RB,16612,weighted,NA,NA,NA,NA,NA,NA,126.8120242,89.56331577,0.401550856,0.540322184,1.990701578,0.313705763,NA,NA,NA,NA,26.15075529,9.100169357,0.055125881,0.09748154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/21/02,2024,NA,NA,NA,NA
Samaje Perine,CIN,RB,13133,weighted,NA,NA,NA,NA,NA,NA,154.1674068,36.95953348,0.914737288,0.613927648,0.674152542,0.329918292,NA,NA,NA,NA,168.765161,44.59515029,0.900491525,0.221265901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/16/95,2017,NA,NA,NA,NA
Raheem Blackshear,CAR,RB,15973,weighted,NA,NA,NA,NA,NA,NA,132.0609245,87.02363156,0.535839753,0.763675324,0.12403698,0.176776695,NA,NA,NA,NA,45.45383667,14.89873988,0.138921418,0.197989899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/5/98,2022,Q,Ankle,2025,0
Pierre Strong Jr.,CLE,RB,15733,weighted,NA,NA,NA,NA,NA,NA,152.1306728,67.63737532,0.46646789,0.542880568,0.6625,0.225003332,NA,NA,NA,NA,93.87911315,15.8305934,0.123088685,0.248716417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/10/98,2022,Q,Head,2025,0
Chris Brooks,GB,RB,16387,weighted,NA,NA,NA,NA,NA,NA,91.83525136,71.55935504,0.606904906,0.546123809,0,0,NA,NA,NA,NA,19.49364022,18.24361679,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/11/00,2023,NA,NA,NA,NA
Travis Homer,CHI,RB,14083,weighted,NA,NA,NA,NA,NA,NA,98.12828968,98.52118782,0.401879815,0.572756493,0,0,NA,NA,NA,NA,32.79146379,41.03340651,0.168690293,0.240416306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2019,Q,Calf,2025,0
Amar Johnson,GB,RB,17272,weighted,NA,NA,NA,NA,NA,NA,164,NA,1,NA,0,NA,NA,NA,NA,NA,26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,NA,NA,NA,NA
Jeremy McNichols,WAS,RB,13143,weighted,NA,NA,NA,NA,NA,NA,94.96173212,83.31068575,1.285599194,1.095586864,0,0,NA,NA,NA,NA,9.686807654,10.50644793,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/26/95,2017,NA,NA,NA,NA
George Holani,SEA,RB,16608,weighted,NA,NA,NA,NA,NA,NA,56.82924335,88.39414491,0.336400818,0.578676607,0,0,NA,NA,NA,NA,15.10531697,14.50913341,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA
NA,NA,RB,17337,weighted,NA,NA,NA,NA,NA,NA,91.10879285,89.80256121,0.51266766,0.707106781,0,0,NA,NA,NA,NA,28.02533532,1.414213562,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Q,Ankle,2025,0
Israel Abanikanda,GB,RB,16168,weighted,NA,NA,NA,NA,NA,NA,84.27528529,87.34890068,0.593873874,0.593969696,0,0,NA,NA,NA,NA,15.83963964,1.697056275,0.082192192,0.120208153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/5/02,2023,NA,NA,NA,NA
Jordan Mims,TEN,RB,16424,weighted,NA,NA,NA,NA,NA,NA,133.09,NA,0.61,NA,0,NA,NA,NA,NA,NA,30.8,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/16/99,2023,NA,NA,NA,NA
Sincere McCormick,LVR,RB,15743,weighted,NA,NA,NA,NA,NA,NA,117.2390029,14.08112055,0.76026393,0.493308382,0.038013196,0.024665419,NA,NA,NA,NA,40.16129032,12.09603676,0.005848552,0.011986439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/10/00,2022,NA,NA,NA,NA
Julius Chestnut,TEN,RB,15965,weighted,NA,NA,NA,NA,NA,NA,78.89989775,51.19639027,0.461513292,0.506393142,0,0,NA,NA,NA,NA,45.25413088,40.2742374,0.202203938,0.269017499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/26/00,2022,NA,NA,NA,NA
Kalel Mullings,TEN,RB,17050,weighted,NA,NA,NA,NA,NA,NA,84,57.98275606,0.5,0.707106781,0,0,NA,NA,NA,NA,22,9.899494937,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/4/02,2025,Q,Ankle,2025,0
Phil Mafah,DAL,RB,17063,weighted,NA,NA,NA,NA,NA,NA,123,NA,1,NA,0,NA,NA,NA,NA,NA,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/24/02,2025,Q,Shoulder,2025,0
Craig Reynolds,DET,RB,14727,weighted,NA,NA,NA,NA,NA,NA,96.12478599,37.11150506,0.090836576,0.164966533,0,0,NA,NA,NA,NA,64.43206226,59.42357073,0.316361868,0.574538615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2019,NA,NA,NA,NA
Damien Martinez,SEA,RB,17054,weighted,NA,NA,NA,NA,NA,NA,121,NA,1,NA,0,NA,NA,NA,NA,NA,38,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/31/04,2025,NA,NA,NA,NA
Jeffery Wilson,SF,RB,14017,weighted,NA,NA,NA,NA,NA,NA,114.25,NA,0.73,NA,0,NA,NA,NA,NA,NA,48.79,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2018,NA,NA,NA,NA
Eric Gray,NYG,RB,16173,weighted,NA,NA,NA,NA,NA,NA,59.30483821,56.01699921,0.228228043,0.325269119,0.349614792,0.070710678,NA,NA,NA,NA,28.1190755,0.169705627,0.084345146,0.120208153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/4/99,2023,O,Undisclosed,2025,0
Frank Gore Jr.,BUF,RB,16599,weighted,NA,NA,NA,NA,NA,NA,85.54,NA,0.44,NA,0,NA,NA,NA,NA,NA,29.98,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/13/02,2024,NA,NA,NA,NA
LeQuint Allen,JAC,RB,17061,weighted,NA,NA,NA,NA,NA,NA,82,NA,0,NA,0,NA,NA,NA,NA,NA,14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/5/04,2025,NA,NA,NA,NA
Dare Ogunbowale,HOU,RB,13148,weighted,NA,NA,NA,NA,NA,NA,47.96353721,29.14857,0,0,0,0,NA,NA,NA,NA,72.27061164,37.15126981,0.257214444,0.425983473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA
Deuce Vaughn,DAL,RB,16176,weighted,NA,NA,NA,NA,NA,NA,52.29466872,30.34902305,0.158767334,0.22627417,0,0,NA,NA,NA,NA,47.75701079,12.48043469,0.168690293,0.240416306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2/01,2023,NA,NA,NA,NA
Kenny McIntosh,SEA,RB,16170,weighted,NA,NA,NA,NA,NA,NA,67.1009245,4.419417382,0.173651772,0.247487373,0,0,NA,NA,NA,NA,42.92360555,24.11941231,0.193497689,0.275771645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/3/00,2023,IR,Knee - ACL,2025,0
Gary Brightwell,CIN,RB,15462,weighted,NA,NA,NA,NA,NA,NA,67.35,NA,0.38,NA,0,NA,NA,NA,NA,NA,34.22,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,NA,NA
Trey Sermon,PIT,RB,15257,weighted,NA,NA,NA,NA,NA,NA,51.77935285,14.56639969,0.295808937,0.148492424,0,0,NA,NA,NA,NA,29.20394453,2.559726548,0.084345146,0.120208153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2021,NA,NA,NA,NA
Carlos Washington,ATL,RB,16864,weighted,NA,NA,NA,NA,NA,NA,54,NA,0,NA,0.4,NA,NA,NA,NA,NA,16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/26/98,2023,Q,Hamstring,2025,0
Hunter Luepke,DAL,RB,16391,weighted,NA,NA,NA,NA,NA,NA,28.20828221,19.87267434,0,0,0,0,NA,NA,NA,NA,43.67867076,36.78454799,0.016462168,0.028778323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/28/00,2023,NA,NA,NA,NA
Darrynton Evans,BUF,RB,14808,weighted,NA,NA,NA,NA,NA,NA,24.62813559,25.12350394,0.094268105,0.134350288,0,0,NA,NA,NA,NA,15.29127889,21.793031,0.104191063,0.148492424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2020,IR,Hamstring,2025,0
Jashaun Corbin,FA,RB,15729,weighted,NA,NA,NA,NA,NA,NA,40,NA,0,NA,0,NA,NA,NA,NA,NA,14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/20/00,2022,NA,NA,NA,NA
Patrick Ricard,BAL,RB,13455,weighted,NA,NA,NA,NA,NA,NA,17.14191063,24.43053929,0.158767334,0.22627417,0,0,NA,NA,NA,NA,26.9774114,1.393000359,0.265269646,0.049497475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/27/94,2017,Q,Undisclosed,2025,0
Alec Ingold,MIA,RB,14420,weighted,NA,NA,NA,NA,NA,NA,23.85177005,6.990554052,0.633600605,0.94377377,0.490015129,0.412091682,NA,NA,NA,NA,58.20527988,33.37056849,0.038971256,0.079310447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2019,NA,NA,NA,NA
Rasheen Ali,BAL,RB,16746,weighted,NA,NA,NA,NA,NA,NA,16.12326656,22.627417,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/16/01,2024,NA,NA,NA,NA
DeeJay Dallas,ARI,RB,14815,weighted,NA,NA,NA,NA,NA,NA,30.35226502,0.502045815,0.084345146,0.120208153,0.12403698,0.176776695,NA,NA,NA,NA,18.29506934,14.67246571,0.094268105,0.134350288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2020,NA,NA,NA,NA
Sione Vaki,DET,RB,16678,weighted,NA,NA,NA,NA,NA,NA,14.61171032,20.50609665,0,0,0,0,NA,NA,NA,NA,14.10785824,19.79898987,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/30/01,2024,NA,NA,NA,NA
Kyle Juszczyk,SF,RB,11367,weighted,NA,NA,NA,NA,NA,NA,23.61149606,4.571437287,0.515095162,0.467170532,0.485362407,0.35718174,NA,NA,NA,NA,138.1778195,75.81368226,0.840909223,0.790503284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/23/91,2013,NA,NA,NA,NA
Velus Jones,NO,RB,15767,weighted,NA,NA,NA,NA,NA,NA,20.89,NA,0.17,NA,0,NA,NA,NA,NA,NA,27.41,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/11/97,2022,NA,NA,NA,NA
Terrell Jennings,NE,RB,16957,weighted,NA,NA,NA,NA,NA,NA,15.03093991,7.170062761,0.054576271,0.077781746,0,0,NA,NA,NA,NA,14.39821263,20.52023879,0.084345146,0.120208153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/1/01,2024,NA,NA,NA,NA
Zonovan Knight,NYJ,RB,15727,weighted,NA,NA,NA,NA,NA,NA,20.11,NA,0.17,NA,0,NA,NA,NA,NA,NA,30.62,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/11/01,2022,NA,NA,NA,NA
C.J. Ham,MIN,RB,12923,weighted,NA,NA,NA,NA,NA,NA,9.875125881,9.52598797,0.79164149,1.087860534,0,0,NA,NA,NA,NA,32.99093656,28.86912265,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/22/93,2016,NA,NA,NA,NA
Michael Burton,DEN,RB,12325,weighted,NA,NA,NA,NA,NA,NA,5.457200403,5.528642647,0.642799597,0.547793432,0,0,NA,NA,NA,NA,38.27291037,32.94671648,0.412286002,0.533424116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/1/92,2015,Q,Hamstring,2025,0
Reggie Gilliam,BUF,RB,15103,weighted,NA,NA,NA,NA,NA,NA,6.046224961,8.485281374,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2020,NA,NA,NA,NA
Avery Williams,PHI,RB,15454,weighted,NA,NA,NA,NA,NA,NA,11.98,NA,0,NA,0.5,NA,NA,NA,NA,NA,25.68,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/15/98,2021,NA,NA,NA,NA
Tyler Badie,DEN,RB,15718,weighted,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/7/00,2022,NA,NA,NA,NA
Trayveon Williams,CLE,RB,14076,weighted,NA,NA,NA,NA,NA,NA,10.23,NA,0,NA,0,NA,NA,NA,NA,NA,14.01,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2019,NA,NA,NA,NA
Dylan Laube,LVR,RB,16613,weighted,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/14/99,2024,NA,NA,NA,NA
Andrew Beck,NYJ,RB,14319,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,6.550077042,9.192388155,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2019,NA,NA,NA,NA
Justin Jefferson,MIN,WR,14836,weighted,NA,NA,NA,NA,NA,NA,2.091978147,3.593949509,0,0,0.373116244,0.311394477,NA,NA,NA,NA,1512.114328,136.9168172,10.08084059,1.836529041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2020,Q,Hamstring,2025,0
Ja'Marr Chase,CIN,WR,15281,weighted,NA,NA,NA,NA,NA,NA,13.51574688,9.246384791,0,0,0.373116244,0.311394477,NA,NA,NA,NA,1589.335744,84.74114138,13.1188262,2.143859536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2021,NA,NA,NA,NA
Puka Nacua,LAR,WR,16211,weighted,NA,NA,NA,NA,NA,NA,61.47654629,16.6782196,0.532000662,0.447090497,0.373116244,0.311394477,NA,NA,NA,NA,1417.306157,119.6492665,7.030526316,1.120894459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/29/01,2023,NA,NA,NA,NA
CeeDee Lamb,DAL,WR,14832,weighted,NA,NA,NA,NA,NA,NA,54.57127035,29.62392047,0.288256816,0.420562666,1.083746687,0.093389917,NA,NA,NA,NA,1407.818697,95.76006311,8.790571753,1.45369812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2020,NA,NA,NA,NA
Malik Nabers,NYG,WR,16615,weighted,NA,NA,NA,NA,NA,NA,12.71900795,12.69503829,0,0,0.373116244,0.311394477,NA,NA,NA,NA,1339.655146,128.8342216,9.081393412,2.795111306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/28/03,2024,Q,Toe,2025,0
Drake London,ATL,WR,15751,weighted,NA,NA,NA,NA,NA,NA,1.275344837,4.097095978,0,0,0.373116244,0.311394477,NA,NA,NA,NA,1270.955471,111.0481426,8.586664142,2.053126005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/24/01,2022,NA,NA,NA,NA
Amon-Ra St. Brown,DET,WR,15287,weighted,NA,NA,NA,NA,NA,NA,14.33976713,10.81299276,0.003299616,0.006439171,0.928634987,0.061945784,NA,NA,NA,NA,1312.421121,82.301377,9.280719424,1.455548739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2021,NA,NA,NA,NA
Brian Thomas Jr.,JAC,WR,16618,weighted,NA,NA,NA,NA,NA,NA,30.75061056,16.18652555,0,0,0.373116244,0.311394477,NA,NA,NA,NA,1318.75373,103.9669648,9.699159409,2.362118296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/8/02,2024,NA,NA,NA,NA
A.J. Brown,PHI,WR,14104,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,1.012381674,0.03522603,NA,NA,NA,NA,1274.076153,92.88513176,8.724248391,1.219185991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,Q,Hamstring,2025,0
Nico Collins,HOU,WR,15290,weighted,NA,NA,NA,NA,NA,NA,2.265592038,2.502996263,0.036614919,0.067700205,0.357582355,0.31012801,NA,NA,NA,NA,1327.262287,60.49892264,9.741673608,1.879224936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2021,NA,NA,NA,NA
Ladd McConkey,LAC,WR,16627,weighted,NA,NA,NA,NA,NA,NA,1.30599881,2.376774638,0,0,0.388650133,0.313193298,NA,NA,NA,NA,1239.329034,81.47169001,8.015350246,1.399843659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA
Tyreek Hill,MIA,WR,12801,weighted,NA,NA,NA,NA,NA,NA,40.4466329,8.553010646,0.033991696,0.062601172,0.512694055,0.270422577,NA,NA,NA,NA,1202.239,67.20019625,7.863619841,0.677568842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/1/94,2016,Q,Oblique,2025,0
Davante Adams,LAR,WR,11675,weighted,NA,NA,NA,NA,NA,NA,2.746118894,5.077515373,0,0,0.357582355,0.31012801,NA,NA,NA,NA,1108.498826,120.1435383,8.554017418,1.313478074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/24/92,2014,NA,NA,NA,NA
Jaxon Smith-Njigba,SEA,WR,16185,weighted,NA,NA,NA,NA,NA,NA,22.72182412,16.35774159,0,0,0.373116244,0.311394477,NA,NA,NA,NA,1144.398622,94.69144465,7.149761454,1.134299397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/14/02,2023,NA,NA,NA,NA
